case_id,chemical_id,chemical_name,casrn,dtxsid,smiles,inchikey,endpoint,endpoint_code,effect,measurement,species,common_name,phylum,class_name,order,family,genus,species_group,duration_h,medium,temperature_c,ph,ctx_hardness,study_year,source,structure_source,chemical_class,toxicity_value,toxicity_unit,molar_concentration,target_log_molar,physchem_mol_wt,physchem_logp,known_ood,is_hard_ood,case_row_count,document_count,asset_ids,document_keys,document_urls,case_spread_log_molar,species_canon,regulatory_species,regulatory_taxon,study_type,nominal_or_measured,conc_based_on,basis_for_effect,freshwater_keyword_flag,standard_species_flag,mech_cytotox_hit_rate,mech_cytotox_lower_log10_um,mech_cytotox_lower_um,mech_cytotox_median_log10_um,mech_cytotox_median_um,mech_cytotox_nhit,mech_cytotox_ntested,mech_feature_count,mech_h295r_active_endpoint_count,mech_h295r_andr_max_abs,mech_h295r_bmd_min,mech_h295r_cort_max_abs,mech_h295r_cortic_max_abs,mech_h295r_critical_val,mech_h295r_doc_max_abs,mech_h295r_e1_max_abs,mech_h295r_e2_max_abs,mech_h295r_maxmmd_max,mech_h295r_mean_abs,mech_h295r_mmd_max,mech_h295r_ohpreg_max_abs,mech_h295r_ohprog_max_abs,mech_h295r_prog_max_abs,mech_h295r_testo_max_abs,mech_h295r_x11dcort_max_abs,mech_lit_ar_agonist,mech_lit_ar_antagonist,mech_lit_ar_binding,mech_lit_er_agonist,mech_lit_er_antagonist,mech_lit_er_binding,mech_toxcast_ar_auc_agonist,mech_toxcast_ar_auc_antagonist,mech_toxcast_er_auc_agonist,mech_toxcast_er_auc_antagonist,external_subset
72388-18-2__fish_96h_lc50__Oncorhynchus mykiss,72388-18-2,2-dodecylhexadecan-1-ol,72388-18-2,,CCCCCCCCCCCCCCC(CO)CCCCCCCCCCCC,DEMBLPGWNXUBIQ-UHFFFAOYNA-N,fish_96h_lc50,LC50,MOR,MORT,Oncorhynchus mykiss,Rainbow Trout,Chordata,Actinopterygii,Salmoniformes,Salmonidae,Oncorhynchus,Fish;Standard Test Species;U.S. Threatened and Endangered Species,96.0,FW,13.4,7.55,66.0,,echa_extension_main,dsstox_casrn,unclassified,1.2508412306287572e-06,M,1.2508412306287572e-06,-5.902797811839533,410.771,9.997099999999996,False,False,2,1,af29ff1b-04f9-40af-8b29-72817b1a7fb2,8265ffd0-30ec-4534-883d-f19678ce6841_b1274af2-d0a6-4587-919d-3d28434dda91,https://chem.echa.europa.eu/html-pages-prod/af29ff1b-04f9-40af-8b29-72817b1a7fb2/documents/8265ffd0-30ec-4534-883d-f19678ce6841_b1274af2-d0a6-4587-919d-3d28434dda91.html,0.0591214521186564,Oncorhynchus mykiss,Oncorhynchus mykiss (previous name: Salmo gairdneri),freshwater fish,semi-static,meas. (geom. mean),act. ingr.,mortality (fish),True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,echa_extension
79-21-0__algae_72_96h_ec50__Desmodesmus subspicatus,79-21-0,ethaneperoxoic acid,79-21-0,,CC(=O)OO,KFSLWBXXFJQRDL-UHFFFAOYSA-N,algae_72_96h_ec50,EC50,POP,ABND,Desmodesmus subspicatus,Green Algae,Chlorophyta,Chlorophyceae,Chlorococcales,Scenedesmaceae,Desmodesmus,Algae;Standard Test Species,72.0,FW,24.0,7.3,,,echa_extension_main,dsstox_casrn,unclassified,1.4307736133631831e-05,M,1.4307736133631831e-05,-4.844429077802097,76.051,0.0224999999999999,False,False,2,1,7b9371d6-45a6-4d89-bc33-c83e8959d198,IUC5-1e0faf67-040f-47a5-9bf6-4dd7519bae1c_f21a71a0-d46d-4576-b7c4-164b49ca014a,https://chem.echa.europa.eu/html-pages-prod/7b9371d6-45a6-4d89-bc33-c83e8959d198/documents/IUC5-1e0faf67-040f-47a5-9bf6-4dd7519bae1c_f21a71a0-d46d-4576-b7c4-164b49ca014a.html,0.3348882629249496,Desmodesmus subspicatus,Desmodesmus subspicatus (previous name: Scenedesmus subspicatus),aquatic algae and cyanobacteria,static,nominal,act. ingr.,biomass,False,True,0.0,3.0,1000.0,3.0,1000.0,0.0,14.0,13.0,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,echa_extension
79-21-0__algae_72_96h_ec50__Raphidocelis subcapitata,79-21-0,ethaneperoxoic acid,79-21-0,,CC(=O)OO,KFSLWBXXFJQRDL-UHFFFAOYSA-N,algae_72_96h_ec50,EC50,POP,ABND,Raphidocelis subcapitata,Green Algae,Chlorophyta,Chlorophyceae,Sphaeropleales,Selenastraceae,Raphidocelis,Algae;Standard Test Species,72.0,FW,24.0,7.5,,,echa_extension_main,dsstox_casrn,unclassified,4.877578727693628e-06,M,4.877578727693628e-06,-5.311795712045801,76.051,0.0224999999999999,False,False,2,2,7b9371d6-45a6-4d89-bc33-c83e8959d198,IUC5-2c8830f1-4e59-401c-87f3-bec0236aec6b_f21a71a0-d46d-4576-b7c4-164b49ca014a; IUC5-7c522340-0d18-4cac-96d3-48402358922a_f21a71a0-d46d-4576-b7c4-164b49ca014a,https://chem.echa.europa.eu/html-pages-prod/7b9371d6-45a6-4d89-bc33-c83e8959d198/documents/IUC5-2c8830f1-4e59-401c-87f3-bec0236aec6b_f21a71a0-d46d-4576-b7c4-164b49ca014a.html; https://chem.echa.europa.eu/html-pages-prod/7b9371d6-45a6-4d89-bc33-c83e8959d198/documents/IUC5-7c522340-0d18-4cac-96d3-48402358922a_f21a71a0-d46d-4576-b7c4-164b49ca014a.html,0.7303784685876433,Raphidocelis subcapitata,"Raphidocelis subcapitata (previous names: Pseudokirchneriella subcapitata, Selenastrum capricornutum)",aquatic algae and cyanobacteria,static,meas. (initial),"act. ingr. (15% PAA, 23.2% H2O2 in product)",growth rate,False,True,0.0,3.0,1000.0,3.0,1000.0,0.0,14.0,13.0,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,echa_extension
79-21-0__daphnia_48h_ec50__Daphnia magna,79-21-0,ethaneperoxoic acid,79-21-0,,CC(=O)OO,KFSLWBXXFJQRDL-UHFFFAOYSA-N,daphnia_48h_ec50,EC50,ITX,IMBL,Daphnia magna,Water Flea,Arthropoda,Branchiopoda,Diplostraca,Daphniidae,Daphnia,Crustaceans;Standard Test Species,48.0,FW,20.0,7.6,165.7,,echa_extension_main,dsstox_casrn,unclassified,7.944041481107805e-06,M,7.944041481107805e-06,-5.099958496767309,76.051,0.0224999999999999,False,False,4,4,7b9371d6-45a6-4d89-bc33-c83e8959d198,IUC5-34074314-db77-499e-84af-7fbaf1872489_f21a71a0-d46d-4576-b7c4-164b49ca014a; IUC5-38620c6a-f0ac-45f0-92d6-05f27432c2f9_f21a71a0-d46d-4576-b7c4-164b49ca014a; IUC5-710e1ad6-dc56-4536-9507-be1b343fccb4_f21a71a0-d46d-4576-b7c4-164b49ca014a; IUC5-c0f0c46c-aa65-4d67-b68b-b569a3f6809d_f21a71a0-d46d-4576-b7c4-164b49ca014a,https://chem.echa.europa.eu/html-pages-prod/7b9371d6-45a6-4d89-bc33-c83e8959d198/documents/IUC5-34074314-db77-499e-84af-7fbaf1872489_f21a71a0-d46d-4576-b7c4-164b49ca014a.html; https://chem.echa.europa.eu/html-pages-prod/7b9371d6-45a6-4d89-bc33-c83e8959d198/documents/IUC5-38620c6a-f0ac-45f0-92d6-05f27432c2f9_f21a71a0-d46d-4576-b7c4-164b49ca014a.html; https://chem.echa.europa.eu/html-pages-prod/7b9371d6-45a6-4d89-bc33-c83e8959d198/documents/IUC5-710e1ad6-dc56-4536-9507-be1b343fccb4_f21a71a0-d46d-4576-b7c4-164b49ca014a.html; https://chem.echa.europa.eu/html-pages-prod/7b9371d6-45a6-4d89-bc33-c83e8959d198/documents/IUC5-c0f0c46c-aa65-4d67-b68b-b569a3f6809d_f21a71a0-d46d-4576-b7c4-164b49ca014a.html,0.6065604925546388,Daphnia magna,Daphnia magna,freshwater aquatic invertebrates,static,nominal,"act. ingr. (15% PAA, 14% H2O2 in product)",mobility,True,True,0.0,3.0,1000.0,3.0,1000.0,0.0,14.0,13.0,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,echa_extension
79-21-0__fish_96h_lc50__Danio rerio,79-21-0,ethaneperoxoic acid,79-21-0,,CC(=O)OO,KFSLWBXXFJQRDL-UHFFFAOYSA-N,fish_96h_lc50,LC50,MOR,MORT,Danio rerio,Zebra Danio,Chordata,Actinopterygii,Cypriniformes,Cyprinidae,Danio,Fish;Standard Test Species,96.0,FW/,26.0,7.4,37.0,,echa_extension_main,dsstox_casrn,unclassified,1.3664915445442216e-05,M,1.3664915445442216e-05,-4.8643930512520726,76.051,0.0224999999999999,False,False,2,2,7b9371d6-45a6-4d89-bc33-c83e8959d198,IUC5-119147fc-d07e-4bce-a996-9923fc2cd18d_f21a71a0-d46d-4576-b7c4-164b49ca014a; IUC5-ff12dc18-8f91-4df0-8524-961552bb59c3_f21a71a0-d46d-4576-b7c4-164b49ca014a,https://chem.echa.europa.eu/html-pages-prod/7b9371d6-45a6-4d89-bc33-c83e8959d198/documents/IUC5-119147fc-d07e-4bce-a996-9923fc2cd18d_f21a71a0-d46d-4576-b7c4-164b49ca014a.html; https://chem.echa.europa.eu/html-pages-prod/7b9371d6-45a6-4d89-bc33-c83e8959d198/documents/IUC5-ff12dc18-8f91-4df0-8524-961552bb59c3_f21a71a0-d46d-4576-b7c4-164b49ca014a.html,0.0334237554869494,Danio rerio,Danio rerio (previous name: Brachydanio rerio),freshwater fish,semi-static,meas. (not specified),act. ingr.,[Empty],True,False,0.0,3.0,1000.0,3.0,1000.0,0.0,14.0,13.0,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,echa_extension
79-21-0__fish_96h_lc50__Lepomis macrochirus,79-21-0,ethaneperoxoic acid,79-21-0,,CC(=O)OO,KFSLWBXXFJQRDL-UHFFFAOYSA-N,fish_96h_lc50,LC50,MOR,MORT,Lepomis macrochirus,Bluegill,Chordata,Actinopterygii,Perciformes,Centrarchidae,Lepomis,Fish;Standard Test Species,96.0,FW,23.0,7.83,21.0,,echa_extension_main,dsstox_casrn,unclassified,1.5107132441488018e-05,M,1.5107132441488018e-05,-4.820817963392623,76.051,0.0224999999999999,False,False,4,2,7b9371d6-45a6-4d89-bc33-c83e8959d198,IUC5-e0995c87-4436-4e81-baa1-43fe639bc4b0_f21a71a0-d46d-4576-b7c4-164b49ca014a; IUC5-ee86819c-b91b-4e49-86ce-8af86aa160a7_f21a71a0-d46d-4576-b7c4-164b49ca014a,https://chem.echa.europa.eu/html-pages-prod/7b9371d6-45a6-4d89-bc33-c83e8959d198/documents/IUC5-e0995c87-4436-4e81-baa1-43fe639bc4b0_f21a71a0-d46d-4576-b7c4-164b49ca014a.html; https://chem.echa.europa.eu/html-pages-prod/7b9371d6-45a6-4d89-bc33-c83e8959d198/documents/IUC5-ee86819c-b91b-4e49-86ce-8af86aa160a7_f21a71a0-d46d-4576-b7c4-164b49ca014a.html,2.522878745280338,Lepomis macrochirus,Lepomis macrochirus,freshwater fish,semi-static,meas. (arithm. mean),act. ingr.,mortality (fish),True,True,0.0,3.0,1000.0,3.0,1000.0,0.0,14.0,13.0,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,echa_extension
79-21-0__fish_96h_lc50__Oncorhynchus mykiss,79-21-0,ethaneperoxoic acid,79-21-0,,CC(=O)OO,KFSLWBXXFJQRDL-UHFFFAOYSA-N,fish_96h_lc50,LC50,MOR,MORT,Oncorhynchus mykiss,Rainbow Trout,Chordata,Actinopterygii,Salmoniformes,Salmonidae,Oncorhynchus,Fish;Standard Test Species;U.S. Threatened and Endangered Species,96.0,FW,13.4,7.55,66.0,,echa_extension_main,dsstox_casrn,unclassified,1.3149071018132582e-05,M,1.3149071018132582e-05,-4.881104928995547,76.051,0.0224999999999999,False,False,5,4,7b9371d6-45a6-4d89-bc33-c83e8959d198,IUC5-3afa9460-2516-484a-b8b5-5cb3ed7a6e8a_f21a71a0-d46d-4576-b7c4-164b49ca014a; IUC5-4fbdac24-fcda-493d-abd8-d812e490fe82_f21a71a0-d46d-4576-b7c4-164b49ca014a; IUC5-9111ce3e-62d1-4e3a-b642-94b04a5da54f_f21a71a0-d46d-4576-b7c4-164b49ca014a; IUC5-b1ef7f98-5201-4214-81a4-032894d2664d_f21a71a0-d46d-4576-b7c4-164b49ca014a,https://chem.echa.europa.eu/html-pages-prod/7b9371d6-45a6-4d89-bc33-c83e8959d198/documents/IUC5-3afa9460-2516-484a-b8b5-5cb3ed7a6e8a_f21a71a0-d46d-4576-b7c4-164b49ca014a.html; https://chem.echa.europa.eu/html-pages-prod/7b9371d6-45a6-4d89-bc33-c83e8959d198/documents/IUC5-4fbdac24-fcda-493d-abd8-d812e490fe82_f21a71a0-d46d-4576-b7c4-164b49ca014a.html; https://chem.echa.europa.eu/html-pages-prod/7b9371d6-45a6-4d89-bc33-c83e8959d198/documents/IUC5-9111ce3e-62d1-4e3a-b642-94b04a5da54f_f21a71a0-d46d-4576-b7c4-164b49ca014a.html; https://chem.echa.europa.eu/html-pages-prod/7b9371d6-45a6-4d89-bc33-c83e8959d198/documents/IUC5-b1ef7f98-5201-4214-81a4-032894d2664d_f21a71a0-d46d-4576-b7c4-164b49ca014a.html,2.439332693830263,Oncorhynchus mykiss,Oncorhynchus mykiss (previous name: Salmo gairdneri),freshwater fish,static,nominal,act. ingr.,mortality (fish),True,True,0.0,3.0,1000.0,3.0,1000.0,0.0,14.0,13.0,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,echa_extension
89392-03-0__fish_96h_lc50__Oncorhynchus mykiss,89392-03-0,"Phenyl N-(4,6-dimethoxypyrimidin-2-yl)carbamate",89392-03-0,,COC1=CC(OC)=NC(NC(=O)OC2=CC=CC=C2)=N1,MESPVSMSORHLAX-UHFFFAOYSA-N,fish_96h_lc50,LC50,MOR,MORT,Oncorhynchus mykiss,Rainbow Trout,Chordata,Actinopterygii,Salmoniformes,Salmonidae,Oncorhynchus,Fish;Standard Test Species;U.S. Threatened and Endangered Species,96.0,FW,13.4,7.55,66.0,,echa_extension_main,dsstox_casrn,unclassified,6.422078270192861e-05,M,6.422078270192861e-05,-4.192324405697932,275.264,2.1047,False,False,2,1,7d32114e-0ecc-4207-9321-ae2eb2035c89,IUC5-66c64b83-abf2-43f0-b34a-7fcf5f3e829f_5ec91fa0-a3a9-40f5-a35d-c9397fc87ce9,https://chem.echa.europa.eu/html-pages-prod/7d32114e-0ecc-4207-9321-ae2eb2035c89/documents/IUC5-66c64b83-abf2-43f0-b34a-7fcf5f3e829f_5ec91fa0-a3a9-40f5-a35d-c9397fc87ce9.html,0.3010299956639812,Oncorhynchus mykiss,Oncorhynchus mykiss (previous name: Salmo gairdneri),freshwater fish,flow-through,meas. (arithm. mean),test mat.,mortality (fish),True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,echa_extension
93918-10-6__algae_72_96h_ec50__Raphidocelis subcapitata,93918-10-6,"potassium 3,5,5-trimethylhexanoate",93918-10-6,,[K+].CC(CC([O-])=O)CC(C)(C)C,PMTWGKHDSHSGIL-UHFFFAOYNA-M,algae_72_96h_ec50,EC50,POP,ABND,Raphidocelis subcapitata,Green Algae,Chlorophyta,Chlorophyceae,Sphaeropleales,Selenastraceae,Raphidocelis,Algae;Standard Test Species,72.0,FW,24.0,7.5,,,echa_extension_main,dsstox_casrn,unclassified,0.0009670912897097,M,0.0009670912897097,-3.0145325282480377,196.331,-1.7972999999999977,False,False,1,1,b282c44b-88e2-4e8a-b11f-33ce04f99616,37252fb6-f30f-42a3-9373-be1a492cd294_bf9177cb-3a9d-4a57-a754-42c1f0e28113,https://chem.echa.europa.eu/html-pages-prod/b282c44b-88e2-4e8a-b11f-33ce04f99616/documents/37252fb6-f30f-42a3-9373-be1a492cd294_bf9177cb-3a9d-4a57-a754-42c1f0e28113.html,0.0,Raphidocelis subcapitata,"Raphidocelis subcapitata (previous names: Pseudokirchneriella subcapitata, Selenastrum capricornutum)",aquatic algae and cyanobacteria,static,nominal,test mat. (total fraction),biomass,False,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,echa_extension
93951-21-4__algae_72_96h_ec50__Desmodesmus subspicatus,93951-21-4,"tetrasodium 4-amino-5-hydroxy-6-[(2-methoxy-5-{[2-(sulfonatooxy)ethyl]sulfonyl}phenyl)diazenyl]-3-[(4-{[2-(sulfonatooxy)ethyl]sulfonyl}phenyl)diazenyl]naphthalene-2,7-disulfonate",93951-21-4,,[Na+].[Na+].[Na+].[Na+].COC1=CC=C(C=C1N=NC1=C(O)C2=C(N)C(N=NC3=CC=C(C=C3)S(=O)(=O)CCOS([O-])(=O)=O)=C(C=C2C=C1S([O-])(=O)=O)S([O-])(=O)=O)S(=O)(=O)CCOS([O-])(=O)=O,GJPONJURWYSMLN-UHFFFAOYSA-J,algae_72_96h_ec50,EC50,POP,ABND,Desmodesmus subspicatus,Green Algae,Chlorophyta,Chlorophyceae,Chlorococcales,Scenedesmaceae,Desmodesmus,Algae;Standard Test Species,72.0,FW,24.0,7.3,,,echa_extension_main,dsstox_casrn,unclassified,1.5937212413788944e-05,M,1.5937212413788944e-05,-4.797587638973744,1021.82,-10.707800000000018,False,False,4,1,bd36c939-cb56-4cd8-9f31-cb82131242ef,IUC5-cafacf6c-4a97-444b-b132-7dcb9770d88a_ffdad1a8-9598-41e6-9c48-6d0a64626aa2,https://chem.echa.europa.eu/html-pages-prod/bd36c939-cb56-4cd8-9f31-cb82131242ef/documents/IUC5-cafacf6c-4a97-444b-b132-7dcb9770d88a_ffdad1a8-9598-41e6-9c48-6d0a64626aa2.html,0.4896649275839868,Desmodesmus subspicatus,Desmodesmus subspicatus (previous name: Scenedesmus subspicatus),aquatic algae and cyanobacteria,static,nominal,test mat.,biomass - Experimental part B,False,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,echa_extension
93951-21-4__daphnia_48h_ec50__Daphnia magna,93951-21-4,"tetrasodium 4-amino-5-hydroxy-6-[(2-methoxy-5-{[2-(sulfonatooxy)ethyl]sulfonyl}phenyl)diazenyl]-3-[(4-{[2-(sulfonatooxy)ethyl]sulfonyl}phenyl)diazenyl]naphthalene-2,7-disulfonate",93951-21-4,,[Na+].[Na+].[Na+].[Na+].COC1=CC=C(C=C1N=NC1=C(O)C2=C(N)C(N=NC3=CC=C(C=C3)S(=O)(=O)CCOS([O-])(=O)=O)=C(C=C2C=C1S([O-])(=O)=O)S([O-])(=O)=O)S(=O)(=O)CCOS([O-])(=O)=O,GJPONJURWYSMLN-UHFFFAOYSA-J,daphnia_48h_ec50,EC50,ITX,IMBL,Daphnia magna,Water Flea,Arthropoda,Branchiopoda,Diplostraca,Daphniidae,Daphnia,Crustaceans;Standard Test Species,48.0,FW,20.0,7.6,165.7,,echa_extension_main,dsstox_casrn,unclassified,0.0007320271672114,M,0.0007320271672114,-3.1354728009756503,1021.82,-10.707800000000018,False,False,1,1,bd36c939-cb56-4cd8-9f31-cb82131242ef,IUC5-fcf910f1-40ce-4df9-a260-c56d0e1e6230_ffdad1a8-9598-41e6-9c48-6d0a64626aa2,https://chem.echa.europa.eu/html-pages-prod/bd36c939-cb56-4cd8-9f31-cb82131242ef/documents/IUC5-fcf910f1-40ce-4df9-a260-c56d0e1e6230_ffdad1a8-9598-41e6-9c48-6d0a64626aa2.html,0.0,Daphnia magna,Daphnia magna,freshwater aquatic invertebrates,semi-static,nominal,test mat.,mobility,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,echa_extension
93951-21-4__fish_96h_lc50__Danio rerio,93951-21-4,"tetrasodium 4-amino-5-hydroxy-6-[(2-methoxy-5-{[2-(sulfonatooxy)ethyl]sulfonyl}phenyl)diazenyl]-3-[(4-{[2-(sulfonatooxy)ethyl]sulfonyl}phenyl)diazenyl]naphthalene-2,7-disulfonate",93951-21-4,,[Na+].[Na+].[Na+].[Na+].COC1=CC=C(C=C1N=NC1=C(O)C2=C(N)C(N=NC3=CC=C(C=C3)S(=O)(=O)CCOS([O-])(=O)=O)=C(C=C2C=C1S([O-])(=O)=O)S([O-])(=O)=O)S(=O)(=O)CCOS([O-])(=O)=O,GJPONJURWYSMLN-UHFFFAOYSA-J,fish_96h_lc50,LC50,MOR,MORT,Danio rerio,Zebra Danio,Chordata,Actinopterygii,Cypriniformes,Cyprinidae,Danio,Fish;Standard Test Species,96.0,FW/,26.0,7.4,37.0,,echa_extension_main,dsstox_casrn,unclassified,0.0017396410326672,M,0.0017396410326672,-2.75954035724332,1021.82,-10.707800000000018,False,False,1,1,bd36c939-cb56-4cd8-9f31-cb82131242ef,IUC5-98a965f5-9f87-481c-947a-9b4c2dea63f4_ffdad1a8-9598-41e6-9c48-6d0a64626aa2,https://chem.echa.europa.eu/html-pages-prod/bd36c939-cb56-4cd8-9f31-cb82131242ef/documents/IUC5-98a965f5-9f87-481c-947a-9b4c2dea63f4_ffdad1a8-9598-41e6-9c48-6d0a64626aa2.html,0.0,Danio rerio,Danio rerio (previous name: Brachydanio rerio),freshwater fish,static,nominal,test mat.,mortality (fish),True,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,echa_extension
94317-64-3__algae_72_96h_ec50__Raphidocelis subcapitata,94317-64-3,N-butylphosphorothioic triamide,94317-64-3,,CCCCNP(N)(N)=S,HEPPIYNOUFWEPP-UHFFFAOYSA-N,algae_72_96h_ec50,EC50,POP,ABND,Raphidocelis subcapitata,Green Algae,Chlorophyta,Chlorophyceae,Sphaeropleales,Selenastraceae,Raphidocelis,Algae;Standard Test Species,96.0,FW,24.0,7.5,,,echa_extension_main,dsstox_casrn,unclassified,0.0016745409963518,M,0.0016745409963518,-2.776104215534412,167.21,0.518,False,False,1,1,35f0309d-e0a3-45ac-94e0-8526dc75ca95,IUC5-72fd74c3-bb88-4d09-9f90-473c282bded8_7dc294a2-6806-46db-a56d-47d86494d2fe,https://chem.echa.europa.eu/html-pages-prod/35f0309d-e0a3-45ac-94e0-8526dc75ca95/documents/IUC5-72fd74c3-bb88-4d09-9f90-473c282bded8_7dc294a2-6806-46db-a56d-47d86494d2fe.html,0.0,Raphidocelis subcapitata,"Raphidocelis subcapitata (previous names: Pseudokirchneriella subcapitata, Selenastrum capricornutum)",aquatic algae and cyanobacteria,static,nominal,test mat.,growth rate,False,True,0.0,3.0,1000.0,3.0,1000.0,0.0,71.0,12.0,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,0.0,0.25,,,,,echa_extension
94317-64-3__daphnia_48h_ec50__Daphnia magna,94317-64-3,N-butylphosphorothioic triamide,94317-64-3,,CCCCNP(N)(N)=S,HEPPIYNOUFWEPP-UHFFFAOYSA-N,daphnia_48h_ec50,EC50,ITX,IMBL,Daphnia magna,Water Flea,Arthropoda,Branchiopoda,Diplostraca,Daphniidae,Daphnia,Crustaceans;Standard Test Species,48.0,FW,20.0,7.6,165.7,,echa_extension_main,dsstox_casrn,unclassified,0.0017343460319358,M,0.0017343460319358,-2.7608642489776747,167.21,0.518,False,False,1,1,35f0309d-e0a3-45ac-94e0-8526dc75ca95,IUC5-d88f6801-804e-42d6-ac8a-ec79d9258866_7dc294a2-6806-46db-a56d-47d86494d2fe,https://chem.echa.europa.eu/html-pages-prod/35f0309d-e0a3-45ac-94e0-8526dc75ca95/documents/IUC5-d88f6801-804e-42d6-ac8a-ec79d9258866_7dc294a2-6806-46db-a56d-47d86494d2fe.html,0.0,Daphnia magna,Daphnia magna,freshwater aquatic invertebrates,static,nominal,test mat.,mobility,True,True,0.0,3.0,1000.0,3.0,1000.0,0.0,71.0,12.0,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,0.0,0.25,,,,,echa_extension
94317-64-3__fish_96h_lc50__Lepomis macrochirus,94317-64-3,N-butylphosphorothioic triamide,94317-64-3,,CCCCNP(N)(N)=S,HEPPIYNOUFWEPP-UHFFFAOYSA-N,fish_96h_lc50,LC50,MOR,MORT,Lepomis macrochirus,Bluegill,Chordata,Actinopterygii,Perciformes,Centrarchidae,Lepomis,Fish;Standard Test Species,96.0,FW,23.0,7.83,21.0,,echa_extension_main,dsstox_casrn,unclassified,0.0068177740565755,M,0.0068177740565755,-2.166357395540158,167.21,0.518,False,False,1,1,35f0309d-e0a3-45ac-94e0-8526dc75ca95,IUC5-dd92b526-0335-47a7-8e7e-7b66c89ee6f2_7dc294a2-6806-46db-a56d-47d86494d2fe,https://chem.echa.europa.eu/html-pages-prod/35f0309d-e0a3-45ac-94e0-8526dc75ca95/documents/IUC5-dd92b526-0335-47a7-8e7e-7b66c89ee6f2_7dc294a2-6806-46db-a56d-47d86494d2fe.html,0.0,Lepomis macrochirus,Lepomis macrochirus,freshwater fish,static,nominal,test mat.,mortality (fish),True,True,0.0,3.0,1000.0,3.0,1000.0,0.0,71.0,12.0,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,0.0,0.25,,,,,echa_extension
97398-80-6__fish_96h_lc50__Danio rerio,97398-80-6,"4-trans-Methoxy-4-trans-propyl-[1,1-bicyclohexyl]",97398-80-6,,[H][C@@]1(CC[C@H](CCC)CC1)[C@@]1([H])CC[C@@H](CC1)OC,JMOYCPSDEMHCFG-BIAGXBKMNA-N,fish_96h_lc50,LC50,MOR,MORT,Danio rerio,Zebra Danio,Chordata,Actinopterygii,Cypriniformes,Cyprinidae,Danio,Fish;Standard Test Species,96.0,FW/,26.0,7.4,37.0,,echa_extension_main,dsstox_casrn,unclassified,9.22760732336473e-06,M,9.22760732336473e-06,-5.034910894961996,238.415,4.798100000000004,False,False,1,1,14b0f332-5676-424c-9dda-ff253668c1d0,IUC5-fe17ada0-5783-431d-b262-76aa3af82d15_992e5e15-2439-4674-93a4-5b91fe1b8261,https://chem.echa.europa.eu/html-pages-prod/14b0f332-5676-424c-9dda-ff253668c1d0/documents/IUC5-fe17ada0-5783-431d-b262-76aa3af82d15_992e5e15-2439-4674-93a4-5b91fe1b8261.html,0.0,Danio rerio,Danio rerio (previous name: Brachydanio rerio),freshwater fish,static,meas. (initial),test mat.,mortality (fish),True,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,echa_extension
